,EmployerId,Employees,SizeRange,ClientTenure,Industry,ClientStartDate,QuoteDate,Offered,ExistingProducts,NumUniqueProducts,SumPremium
4566,755192,269,100-499 EE,1893,I27,2013-21-11,2019-01-27,ProductX,"Product4,Product2,Product1",3,22694
4567,550437516,24,10-49 EE,5771,I17,2002-16-03,2018-01-02,ProductX,"Product2,Product4",2,14041
4568,481612571,12,10-49 EE,29624,I16,2099-09-12,2018-10-31,ProductX,"Product3,Product1,Product4",3,27734
4569,812897,15,10-49 EE,5507,I27,2003-24-01,2018-02-21,ProductX,"Product4,Product3,Product2",3,21064
4570,551217725,36,10-49 EE,3696,I27,2009-22-10,2019-12-05,ProductX,"Product2,Product3,Product1",3,20405
4571,709100,31,10-49 EE,960,I11,2016-27-09,2019-05-15,ProductX,"Product4,Product3,Product2",3,24636
4572,694352238,23,10-49 EE,6707,,2000-19-02,2018-07-01,ProductX,"Product4,Product3,Product1",3,17361
4573,416042278,14,10-49 EE,2027,I13,2012-29-08,2018-03-18,ProductX,Product1,1,7278
4574,674637,113,100-499 EE,5251,I15,2005-19-06,2019-11-04,ProductX,"Product2,Product3,Product1",3,30002
4575,504032789,19,10-49 EE,5400,I09,2003-07-06,2018-03-20,ProductX,"Product2,Product3,Product1,Product4",4,30480
4576,671977,54,50-99 EE,1312,I13,2015-07-07,2019-02-08,ProductX,"Product2,Product1",2,19644
4577,440675474,38,10-49 EE,2519,,2011-01-08,2018-06-24,ProductX,"Product2,Product3,Product4",3,17528
4578,727151,14,10-49 EE,3162,I27,2009-23-11,2018-07-21,ProductX,Product2,1,10052
4579,475131,10,10-49 EE,774,I11,2016-18-06,2018-08-01,ProductX,"Product1,Product2",2,16986
4580,220318565,10,10-49 EE,29606,I07,2099-25-06,2018-06-04,ProductX,"Product2,Product3,Product4",3,18477
4581,568476210,45,10-49 EE,4218,I27,2007-12-10,2019-04-30,ProductX,"Product4,Product3,Product1,Product2",4,30367
4582,763040,16,10-49 EE,6241,I24,2002-13-07,2019-08-14,ProductX,"Product3,Product1",2,18763
4583,650278245,728,500-999 EE,5150,I20,2004-01-03,2018-04-07,ProductX,"Product1,Product2",2,7740
4584,652798710,28,10-49 EE,2588,,2010-06-12,2018-01-06,ProductX,Product1,1,10269
4585,705697806,35,10-49 EE,1233,,2014-05-12,2018-04-21,ProductX,"Product4,Product1",2,20145
4586,567086007,48,10-49 EE,1723,I20,2014-27-05,2019-02-13,ProductX,"Product2,Product3,Product1",3,18909
4587,650518587,38,10-49 EE,6632,I20,2000-26-02,2018-04-24,ProductX,"Product2,Product1,Product4",3,14598
4588,273950780,56,50-99 EE,3944,I27,2007-20-07,2018-05-07,ProductX,"Product3,Product2",2,11889
4589,521573205,39,10-49 EE,4146,I27,2008-10-03,2019-07-17,ProductX,"Product2,Product1",2,7470
4590,496420,21,10-49 EE,3587,I17,2008-17-12,2018-10-13,ProductX,"Product4,Product3,Product2",3,21470
4591,672873,22,10-49 EE,3039,I22,2010-19-06,2018-10-14,ProductX,"Product3,Product1,Product2",3,23956
4592,38343505,12,10-49 EE,29275,I09,2098-17-06,2018-04-23,ProductX,"Product2,Product4",2,4466
4593,284799835,117,100-499 EE,6180,I22,2001-19-02,2018-01-21,ProductX,Product4,1,16627
4594,254592816,14,10-49 EE,6882,I15,2000-13-03,2019-01-15,ProductX,"Product4,Product2",2,28185
4595,216106875,32,10-49 EE,3521,I13,2009-31-01,2018-09-22,ProductX,"Product3,Product4",2,4959
4596,238758256,10,10-49 EE,3978,I22,2007-25-09,2018-08-16,ProductX,"Product3,Product1,Product4",3,17437
4597,325005417,17,10-49 EE,2483,I27,2012-01-08,2019-05-20,ProductX,"Product3,Product4",2,9931
4598,195696983,19,10-49 EE,5425,I21,2004-31-05,2019-04-08,ProductX,"Product2,Product3,Product1",3,20955
4599,437263271,12,10-49 EE,1903,I20,2013-26-06,2018-09-11,ProductX,Product2,1,13003
4600,293189966,60,50-99 EE,3740,I27,2008-26-11,2019-02-22,ProductX,"Product2,Product3,Product1",3,17779
4601,589666117,327,100-499 EE,1442,I02,2015-04-08,2019-07-16,ProductX,"Product3,Product1,Product4",3,24238
4602,625434419,100,100-499 EE,5756,I27,2002-10-05,2018-02-11,ProductX,"Product2,Product1,Product4",3,29109
4603,570578107,642,500-999 EE,1582,I21,2015-07-06,2019-10-06,ProductX,Product4,1,16384
4604,621547921,24,10-49 EE,4401,I12,2006-16-01,2018-02-03,ProductX,"Product4,Product3,Product1",3,16222
4605,59388385,27,10-49 EE,3621,I12,2009-18-12,2019-11-17,ProductX,"Product3,Product4",2,12405
4606,733686,14,10-49 EE,4294,I19,2007-28-01,2018-10-31,ProductX,"Product3,Product2",2,14637
4607,577456998,18,10-49 EE,1714,I15,2014-03-01,2018-09-13,ProductX,"Product4,Product3,Product2",3,16695
4608,679301238,26,10-49 EE,6042,,2002-17-06,2019-01-01,ProductX,Product4,1,8135
4609,409139799,49,10-49 EE,1126,I27,2016-23-02,2019-03-25,ProductX,"Product3,Product1",2,32330
4610,154847168,8,0-9 EE,1551,I27,2015-07-08,2019-11-05,ProductX,"Product3,Product2",2,10541
4611,289421079,45,10-49 EE,2478,,2012-13-06,2019-03-27,ProductX,"Product2,Product4",2,16921
4612,687409375,24,10-49 EE,6406,,2000-06-11,2018-05-22,ProductX,"Product3,Product4",2,13699
4613,644902132,90,50-99 EE,629,I23,2016-26-08,2018-05-17,ProductX,"Product4,Product2",2,19337
4614,613524535,32,10-49 EE,5668,,2003-21-09,2019-03-29,ProductX,"Product4,Product2,Product3,Product1",4,22302
4615,602212,16,10-49 EE,6423,I23,2000-30-07,2018-03-01,ProductX,"Product3,Product2",2,24190
4616,650161862,12,10-49 EE,6227,,2001-11-07,2018-07-29,ProductX,"Product4,Product1,Product2",3,21731
4617,693665604,298,100-499 EE,5058,,2004-04-04,2018-02-08,ProductX,Product2,1,18511
4618,568725535,11,10-49 EE,6085,I27,2001-01-10,2018-05-30,ProductX,"Product3,Product1,Product4",3,15113
4619,621432119,55,50-99 EE,29226,I27,2099-17-08,2019-08-11,ProductX,Product3,1,15500
4620,843707,22,10-49 EE,1719,I27,2013-18-07,2018-04-02,ProductX,"Product3,Product4",2,27817
4621,520222936,423,100-499 EE,2447,I18,2011-01-08,2018-04-13,ProductX,"Product2,Product3,Product1",3,22736
4622,614492051,17,10-49 EE,4076,I22,2006-04-11,2018-01-01,ProductX,"Product3,Product4",2,14984
4623,831269,10,10-49 EE,29509,I02,2099-06-11,2019-01-21,ProductX,"Product3,Product1,Product4",3,19771
4624,748464,20,10-49 EE,6575,I24,2001-25-08,2019-08-26,ProductX,Product2,1,11863
4625,598905468,86,50-99 EE,3199,I12,2009-02-05,2018-02-03,ProductX,"Product1,Product2",2,10749
4626,19152461,55,50-99 EE,5509,I27,2003-31-08,2018-09-30,ProductX,"Product2,Product3,Product4",3,24372
4627,579225257,34,10-49 EE,29148,I13,2099-23-03,2019-06-03,ProductX,"Product2,Product3,Product1,Product4",4,29694
4628,718080,3,0-9 EE,29230,,2098-05-09,2018-08-26,ProductX,"Product4,Product2,Product3,Product1",4,20759
4629,557204262,28,10-49 EE,4311,I22,2006-27-09,2018-07-17,ProductX,"Product4,Product3,Product1",3,32990
4630,507966704,355,100-499 EE,5488,I01,2003-13-12,2018-12-22,ProductX,"Product2,Product4",2,30665
4631,151499840,75,50-99 EE,4729,I26,2005-29-09,2018-09-10,ProductX,"Product3,Product1",2,14130
4632,259358877,768,500-999 EE,4597,I11,2006-25-07,2019-02-24,ProductX,"Product4,Product3,Product1,Product2",4,23504
4633,497231,10,10-49 EE,3685,I20,2008-29-09,2018-11-01,ProductX,"Product4,Product2",2,33259
4634,396941562,16,10-49 EE,6648,I23,2000-24-11,2019-02-06,ProductX,"Product3,Product2",2,16469
4635,675302,37,10-49 EE,6001,I16,2003-23-05,2019-10-27,ProductX,"Product3,Product4",2,15460
4636,181997493,21,10-49 EE,903,I09,2016-28-12,2019-06-19,ProductX,Product1,1,4816
4637,279096057,90,50-99 EE,6378,I27,2001-14-01,2018-07-02,ProductX,"Product3,Product4",2,26174
4638,320071946,9,0-9 EE,5911,I12,2002-18-08,2018-10-24,ProductX,Product4,1,10516
4639,530416,82,50-99 EE,6298,I24,2002-02-02,2019-05-02,ProductX,"Product1,Product2",2,14019
4640,323342615,39,10-49 EE,2671,I12,2010-30-09,2018-01-22,ProductX,"Product3,Product1,Product2",3,20528
4641,536498146,11,10-49 EE,4859,I23,2006-09-06,2019-09-28,ProductX,"Product2,Product1",2,19547
4642,539531918,26,10-49 EE,5774,I27,2003-29-05,2019-03-20,ProductX,"Product4,Product2",2,23892
4643,563780,115,100-499 EE,1462,I20,2014-06-02,2018-02-07,ProductX,"Product4,Product3,Product1,Product2",4,31466
4644,627007556,12,10-49 EE,3741,,2007-20-11,2018-02-16,ProductX,Product3,1,13749
4645,496683853,30,10-49 EE,5930,I25,2001-13-11,2018-02-07,ProductX,"Product3,Product4",2,27793
4646,578464911,209,100-499 EE,4649,I15,2005-22-08,2018-05-15,ProductX,"Product4,Product2,Product1",3,24765
4647,504593211,247,100-499 EE,5367,I25,2004-29-09,2019-06-10,ProductX,"Product4,Product2",2,19681
4648,650278191,17,10-49 EE,2463,,2012-07-05,2019-02-03,ProductX,"Product3,Product2",2,20559
4649,531620847,58,50-99 EE,4751,I23,2006-19-11,2019-11-22,ProductX,"Product3,Product2",2,14613
4650,435118287,92,50-99 EE,4560,I25,2007-30-04,2019-10-24,ProductX,"Product4,Product3,Product1",3,37707
4651,615088317,10,10-49 EE,2204,I23,2013-12-09,2019-09-25,ProductX,"Product4,Product3,Product2",3,27665
4652,55696821,18,10-49 EE,1515,I20,2015-07-06,2019-07-31,ProductX,"Product2,Product3,Product4",3,18997
4653,504074975,9,0-9 EE,1945,I27,2013-26-06,2018-10-23,ProductX,"Product3,Product4,Product1,Product2",4,31165
4654,322107266,99,50-99 EE,881,I26,2015-30-10,2018-03-29,ProductX,"Product2,Product4",2,18712
4655,263653738,115,100-499 EE,628,I14,2016-24-04,2018-01-12,ProductX,Product3,1,10249
4656,570981029,21,10-49 EE,5637,I23,2003-20-01,2018-06-27,ProductX,"Product3,Product4",2,9418
4657,468926699,38,10-49 EE,3571,I15,2009-16-10,2019-07-27,ProductX,"Product4,Product3,Product1",3,19474
4658,481754327,28,10-49 EE,29068,I22,2098-18-06,2018-11-17,ProductX,"Product4,Product3,Product1",3,29431
4659,650708294,34,10-49 EE,5350,I15,2004-04-04,2018-11-27,ProductX,"Product2,Product4",2,23750
4660,269965005,593,500-999 EE,2423,I21,2012-26-03,2018-11-13,ProductX,"Product3,Product1",2,17718
4661,631217348,69,50-99 EE,1491,I12,2014-26-05,2018-06-25,ProductX,"Product4,Product2,Product1",3,29208
4662,868195,68,50-99 EE,2453,I22,2012-16-10,2019-07-05,ProductX,"Product2,Product4",2,13260
4663,537842822,18,10-49 EE,4090,I11,2006-25-10,2018-01-05,ProductX,"Product4,Product3,Product1",3,30271
4664,649545340,40,10-49 EE,2665,,2011-12-11,2019-02-28,ProductX,"Product2,Product3,Product4",3,27018
4665,582064557,5,0-9 EE,6619,,2000-13-10,2018-11-27,ProductX,"Product3,Product1",2,5639
4666,2672089,179,100-499 EE,2332,I27,2011-23-11,2018-04-12,ProductX,"Product4,Product1",2,10693
4667,497456811,158,100-499 EE,4707,I27,2006-29-04,2019-03-19,ProductX,"Product2,Product3,Product1",3,32924
4668,628087,29,10-49 EE,5568,I13,2004-04-05,2019-08-02,ProductX,"Product2,Product3,Product1",3,17145
4669,433353283,56,50-99 EE,5155,I21,2004-24-05,2018-07-05,ProductX,"Product3,Product2",2,4821
4670,565063109,26,10-49 EE,6381,I19,2001-13-03,2018-09-01,ProductX,"Product4,Product1",2,24677
4671,650669821,26,10-49 EE,1876,I07,2013-03-11,2018-12-23,ProductX,"Product2,Product1,Product4",3,28843
4672,578441857,41,10-49 EE,1330,I19,2014-17-10,2018-06-08,ProductX,"Product3,Product4",2,11908
4673,438441,28,10-49 EE,6707,I22,2001-23-04,2019-09-03,ProductX,"Product3,Product1",2,14464
4674,369632330,65,50-99 EE,4094,I25,2008-02-02,2019-04-19,ProductX,Product1,1,18774
4675,312100405,79,50-99 EE,1652,I27,2013-19-07,2018-01-26,ProductX,"Product2,Product3,Product1",3,28056
4676,583329565,14,10-49 EE,28919,I09,2099-19-01,2019-11-16,ProductX,"Product3,Product1,Product2",3,18348
4677,685979176,83,50-99 EE,4962,,2004-21-10,2018-05-23,ProductX,"Product3,Product1,Product4",3,16627
4678,279798832,33,10-49 EE,5918,I21,2003-10-05,2019-07-23,ProductX,"Product4,Product2,Product3,Product1",4,20646
4679,192348233,22,10-49 EE,3531,I12,2008-25-07,2018-03-26,ProductX,"Product3,Product2",2,8417
4680,587295820,14,10-49 EE,6508,I19,2001-28-12,2019-10-23,ProductX,Product3,1,5623
4681,242600174,12,10-49 EE,3612,I22,2008-08-08,2018-06-29,ProductX,"Product3,Product1,Product2",3,32361
4682,738058,35,10-49 EE,2953,I15,2011-20-02,2019-03-23,ProductX,"Product1,Product4",2,23815
4683,624662,20,10-49 EE,1443,I20,2014-10-05,2018-04-22,ProductX,"Product4,Product3,Product2",3,17022
4684,792209,21,10-49 EE,29441,I17,2099-01-02,2018-06-25,ProductX,"Product2,Product1",2,14529
4685,283133805,1,0-9 EE,1062,I22,2016-18-06,2019-05-16,ProductX,"Product3,Product1",2,12722
4686,563553161,118,100-499 EE,5883,I23,2003-06-03,2019-04-14,ProductX,"Product3,Product2",2,12417
4687,593433122,26,10-49 EE,1065,I26,2015-05-09,2018-08-05,ProductX,"Product3,Product2",2,11164
4688,610010005,25,10-49 EE,747,I17,2016-05-05,2018-05-22,ProductX,"Product4,Product2",2,33924
4689,542288802,234,100-499 EE,6238,I12,2002-07-04,2019-05-06,ProductX,"Product4,Product3,Product1,Product2",4,34899
4690,685770692,67,50-99 EE,4607,,2005-22-05,2018-01-01,ProductX,Product4,1,12193
4691,626312,29,10-49 EE,3795,I20,2007-16-11,2018-04-07,ProductX,"Product1,Product2",2,5291
4692,653904678,17,10-49 EE,1664,,2015-11-03,2019-09-30,ProductX,"Product4,Product3,Product1",3,21060
4693,657453399,53,50-99 EE,5735,,2003-06-08,2019-04-19,ProductX,"Product3,Product1,Product2",3,29333
4694,548897601,40,10-49 EE,3332,,2010-08-03,2019-04-22,ProductX,"Product4,Product1,Product2",3,29685
4695,632667,23,10-49 EE,5794,I23,2003-24-11,2019-10-05,ProductX,"Product2,Product1",2,12006
4696,620601211,11,10-49 EE,1247,,2015-21-02,2018-07-22,ProductX,"Product3,Product1,Product2",3,31931
4697,574102,45,10-49 EE,5664,I09,2002-30-06,2018-01-01,ProductX,"Product3,Product2",2,24359
4698,450044457,10,10-49 EE,1556,I01,2015-21-04,2019-07-25,ProductX,"Product4,Product3,Product1",3,31283
4699,475582860,30,10-49 EE,1772,I27,2013-06-09,2018-07-14,ProductX,"Product3,Product2",2,14784
4700,561684475,55,50-99 EE,6944,I26,2000-14-07,2019-07-19,ProductX,"Product3,Product2",2,7357
4701,454399,9,0-9 EE,1190,I25,2016-14-06,2019-09-17,ProductX,"Product3,Product1,Product2",3,27174
4702,688210,30,10-49 EE,5586,I27,2003-17-09,2019-01-02,ProductX,"Product4,Product2",2,13291
4703,597527,27,10-49 EE,5965,I27,2001-05-11,2018-03-06,ProductX,"Product1,Product4",2,14484
4704,718317,195,100-499 EE,28561,I17,2098-13-01,2019-11-03,ProductX,"Product1,Product4",2,16805
4705,780762,20,10-49 EE,1193,,2015-11-10,2019-01-16,ProductX,"Product3,Product4",2,15198
4706,594371,8,0-9 EE,3386,I09,2009-13-04,2018-07-21,ProductX,"Product2,Product3,Product4",3,22174
4707,370864689,9,0-9 EE,2415,I25,2012-30-04,2018-12-10,ProductX,"Product1,Product4",2,11482
4708,702341075,4,0-9 EE,2585,,2011-22-08,2018-09-19,ProductX,"Product4,Product3,Product1",3,42049
4709,681451495,13,10-49 EE,2385,I07,2012-08-10,2019-04-20,ProductX,"Product2,Product1",2,8141
4710,386946330,99,50-99 EE,6057,I11,2002-07-03,2018-10-06,ProductX,"Product4,Product1,Product2",3,14904
4711,242824249,160,100-499 EE,2849,I27,2010-13-05,2018-03-01,ProductX,"Product4,Product2",2,22114
4712,496321196,88,50-99 EE,3391,I27,2009-23-04,2018-08-05,ProductX,"Product4,Product2",2,4092
4713,709084171,321,100-499 EE,29207,,2099-20-10,2019-11-02,ProductX,Product1,1,13227
4714,522832,29,10-49 EE,2456,,2012-14-11,2019-08-06,ProductX,"Product3,Product2",2,26680
4715,323052608,73,50-99 EE,29430,I01,2099-25-10,2019-03-29,ProductX,"Product4,Product2",2,13300
4716,267511129,56,50-99 EE,1556,I26,2014-24-12,2019-03-29,ProductX,"Product4,Product1,Product2",3,22245
4717,271253967,36,10-49 EE,3926,I19,2009-02-01,2019-10-03,ProductX,"Product4,Product1,Product2",3,22317
4718,93249668,30,10-49 EE,6377,I22,2001-23-08,2019-02-07,ProductX,"Product1,Product4",2,10904
4719,276910153,36,10-49 EE,3873,I27,2009-31-03,2019-11-07,ProductX,"Product3,Product1",2,9400
4720,397919868,43,10-49 EE,4661,I13,2006-22-04,2019-01-25,ProductX,"Product4,Product3,Product1",3,14746
4721,477915,5,0-9 EE,3157,I27,2010-18-04,2018-12-09,ProductX,"Product4,Product2",2,10716
4722,650534417,69,50-99 EE,1714,,2014-09-10,2019-06-19,ProductX,"Product2,Product1",2,12973
4723,579401619,50,50-99 EE,824,I22,2016-01-03,2018-06-03,ProductX,"Product3,Product2",2,6635
4724,579177,6,0-9 EE,29025,I11,2098-01-02,2018-08-15,ProductX,"Product1,Product2",2,26186
4725,399027145,46,10-49 EE,4139,I25,2007-25-07,2018-11-23,ProductX,"Product3,Product4",2,10265
4726,485923060,7,0-9 EE,6379,I09,2000-23-09,2018-03-12,ProductX,"Product3,Product2",2,22971
4727,654392154,31,10-49 EE,6349,,2002-20-07,2019-12-07,ProductX,"Product4,Product2,Product1",3,15433
4728,586471031,10,10-49 EE,6137,I11,2002-16-04,2019-02-03,ProductX,"Product2,Product1,Product4",3,20324
4729,670518,11,10-49 EE,4362,I13,2006-23-01,2018-01-02,ProductX,"Product2,Product3,Product4",3,25612
4730,556672444,29,10-49 EE,6629,I13,2000-27-02,2018-04-22,ProductX,"Product1,Product2",2,10189
4731,693871224,23,10-49 EE,2843,,2011-21-09,2019-07-04,ProductX,"Product3,Product4",2,8946
4732,113047753,135,100-499 EE,4644,I19,2005-07-11,2018-07-26,ProductX,"Product3,Product1,Product2",3,32670
4733,539912640,51,50-99 EE,722,I13,2016-08-10,2018-09-30,ProductX,"Product1,Product2",2,14459
4734,559641378,12,10-49 EE,4387,I27,2006-17-08,2018-08-21,ProductX,"Product3,Product1,Product4",3,21909
4735,527258,149,100-499 EE,28694,I20,2098-05-05,2019-10-13,ProductX,"Product3,Product2",2,15006
4736,866988,6,0-9 EE,29277,I20,2098-27-12,2018-10-31,ProductX,"Product4,Product3,Product1",3,17275
4737,666392805,53,50-99 EE,5656,,2004-18-05,2019-11-12,ProductX,"Product4,Product2",2,11606
4738,218083665,23,10-49 EE,5615,I07,2003-10-11,2019-03-26,ProductX,"Product1,Product4",2,13014
4739,648208572,37,10-49 EE,3154,,2011-19-04,2019-12-07,ProductX,"Product3,Product1",2,25393
4740,308311969,62,50-99 EE,28945,I13,2099-15-03,2019-12-15,ProductX,"Product2,Product3,Product1",3,25475
4741,690520288,152,100-499 EE,606,I02,2016-02-09,2018-05-01,ProductX,"Product4,Product1,Product2",3,19878
4742,745989,11,10-49 EE,5170,I11,2005-02-10,2019-11-28,ProductX,Product3,1,13840
4743,355154734,44,10-49 EE,6471,I19,2001-29-07,2019-04-17,ProductX,"Product2,Product3,Product4",3,26044
4744,165365195,49,10-49 EE,6556,I23,2000-30-07,2018-07-12,ProductX,"Product3,Product2",2,22279
4745,573329658,285,100-499 EE,29208,I27,2098-14-11,2018-11-26,ProductX,"Product3,Product2",2,17503
4746,194423240,12,10-49 EE,28828,,2098-03-12,2019-12-30,ProductX,"Product4,Product3,Product1",3,17870
4747,650620503,16,10-49 EE,4210,I20,2007-03-06,2018-12-12,ProductX,"Product3,Product4",2,24402
4748,443336210,11,10-49 EE,4070,I14,2007-04-01,2018-02-25,ProductX,"Product3,Product2",2,15641
4749,83736365,35,10-49 EE,2453,I20,2012-30-05,2019-02-16,ProductX,"Product2,Product1",2,10887
4750,419837534,63,50-99 EE,29137,I20,2098-27-10,2019-01-18,ProductX,"Product4,Product3,Product2",3,16617
4751,572405623,86,50-99 EE,4847,I27,2004-03-12,2018-03-12,ProductX,"Product4,Product2",2,26304
4752,628263342,11,10-49 EE,6380,I24,2001-23-07,2019-01-10,ProductX,"Product2,Product4",2,3330
4753,569136921,354,100-499 EE,5225,I25,2003-10-12,2018-03-31,ProductX,"Product4,Product3,Product1",3,15504
4754,836407,27,10-49 EE,2691,I12,2012-28-01,2019-06-11,ProductX,"Product2,Product3,Product4",3,26987
4755,589161,68,50-99 EE,5490,I27,2004-16-10,2019-10-28,ProductX,"Product4,Product2,Product1",3,29568
4756,690449350,98,50-99 EE,5895,I27,2003-31-01,2019-03-23,ProductX,"Product3,Product4",2,25779
4757,169795707,216,100-499 EE,28968,I15,2099-07-01,2019-09-16,ProductX,"Product1,Product4",2,6675
4758,320839531,45,10-49 EE,29371,I27,2098-24-08,2018-03-26,ProductX,"Product2,Product3,Product1",3,33570
4759,155069140,195,100-499 EE,1849,I27,2013-29-03,2018-04-21,ProductX,"Product4,Product2,Product3,Product1",4,19977
4760,520235,189,100-499 EE,4776,I19,2006-21-05,2019-06-18,ProductX,"Product4,Product3,Product1",3,19841
4761,755553,10,10-49 EE,3998,I22,2008-11-12,2019-11-22,ProductX,"Product1,Product4",2,10544
4762,374368857,107,100-499 EE,2151,I20,2012-14-10,2018-09-04,ProductX,"Product4,Product1,Product2",3,32566
4763,553471,13,10-49 EE,1985,I09,2014-23-05,2019-10-29,ProductX,"Product3,Product2,Product1,Product4",4,35722
4764,631487283,62,50-99 EE,6084,I27,2001-01-11,2018-06-29,ProductX,"Product2,Product3,Product1",3,34182
4765,394106382,42,10-49 EE,4701,I21,2006-30-12,2019-11-13,ProductX,"Product1,Product2",2,16709
4766,322739033,94,50-99 EE,3867,I22,2007-29-10,2018-05-31,ProductX,"Product3,Product4",2,7793
4767,252606181,94,50-99 EE,2737,I22,2010-07-10,2018-04-05,ProductX,"Product3,Product1",2,17296
4768,133846388,981,500-999 EE,3565,I09,2009-20-02,2018-11-25,ProductX,"Product3,Product1",2,13732
4769,232337207,261,100-499 EE,4891,I27,2005-17-12,2019-05-09,ProductX,Product4,1,16979
4770,269689785,10,10-49 EE,3235,I20,2010-09-05,2019-03-18,ProductX,"Product3,Product1,Product4",3,24278
4771,663424,11,10-49 EE,2247,I14,2013-24-02,2019-04-21,ProductX,"Product2,Product1,Product4",3,25768
4772,645180,11,10-49 EE,3051,I19,2011-24-07,2019-11-30,ProductX,"Product3,Product1,Product4",3,29422
4773,615119347,69,50-99 EE,4083,,2007-23-02,2018-04-29,ProductX,"Product2,Product3,Product1,Product4",4,27087
4774,674832658,10,10-49 EE,2810,,2011-06-05,2019-01-14,ProductX,"Product1,Product4",2,5402
4775,378745898,179,100-499 EE,3761,I22,2009-12-03,2019-06-29,ProductX,"Product4,Product1,Product2",3,31914
4776,631138081,283,100-499 EE,29385,I24,2099-09-04,2018-10-26,ProductX,"Product4,Product2,Product3,Product1",4,28646
4777,643254616,32,10-49 EE,2993,,2010-11-04,2018-06-21,ProductX,"Product2,Product3,Product4",3,22767
4778,255335384,36,10-49 EE,5588,I14,2004-13-04,2019-08-01,ProductX,"Product4,Product2",2,5546
4779,847239,12,10-49 EE,975,I12,2015-23-10,2018-06-24,ProductX,"Product2,Product3,Product1",3,22235
