EmployerId,Employees,Industry,NetworkStrength,ZipCode,ClientStartDate
452617,26,I20,0.6117,40223,07/24/05
618975892,72,,?,99760,01/25/01
655106589,17,,0.0842,38863,09/19/09
439251,62,I19,-0.3529,05001,04/15/99
397081284,124,I20,-1.2375,15857,10/15/16
802066,56,I27,0.5411,91101,12/04/12
442027738,10,I20,0.1108,03874,02/04/09
591162317,17,I20,0.4010,28677,10/04/06
754409,146,,-0.4309,35022,06/21/09
581931,22,I22,0.6859,48080,04/27/16
819905,32,I12,-0.4492,17011,06/04/15
771777,6,I09,-0.1396,46126,09/19/00
628748393,19,,-0.3288,65270,01/17/98
663062,10,I27,0.1056,60660,05/04/10
716659,1990,I11,0.5696,88007,12/02/10
462831,4,I11,0.8537,94703,11/27/15
609558,5,I23,0.3709,46131,02/14/12
505311,4,I22,-0.5875,72712,05/05/08
66374684,11,I27,-0.1249,78258,06/01/12
544878983,10,I27,0.7132,49548,12/14/14
27330515,16,,-0.9068,54901,01/30/15
156456575,47,I06,-0.1040,87004,02/10/07
86174481,23,I27,0.1530,98199,11/06/14
643584521,22,,0.3749,75201,04/08/99
575421,3,I26,-0.0555,02109,02/23/09
181958160,79,I24,0.7818,45377,05/01/03
163534543,30,I09,0.2965,20878,05/05/10
536149,190,I14,0.3709,79015,09/10/99
263866495,26,I20,0.6220,43537,01/10/12
576907474,14,I27,0.1805,76107,09/19/12
835807,17,I23,-0.2462,53051,04/10/16
603663,12,I14,-0.6349,50125,08/16/14
12107180,27,I22,0.4496,94005,11/18/08
29794265,6,I22,0.6907,48075,02/08/06
851765,11,I27,0.8253,44145,12/05/11
493725494,262,I23,-0.1124,55441,08/10/16
472203171,16,I12,0.2884,66212,01/29/16
730954,10,I18,-0.3611,70002,07/25/13
650555287,8,,0.4896,84107,09/01/04
90866494,51,I13,0.3866,55101,12/19/15
449075,35,I01,0.9279,41169,01/07/08
478243,4,I12,0.4228,21702,01/17/03
448843173,13,I27,0.1530,98004,11/02/03
796926,23,I20,-0.1124,55426,08/06/05
206845626,25,I16,-0.2462,53188,03/23/09
671195337,31,I12,0.0842,38801,05/10/00
650687707,97,,-0.1124,55425,07/07/09
675769735,9,,0.7129,48174,08/07/05
717477,62,I20,0.4883,37129,12/06/98
334985602,148,I27,-0.2097,15132,03/13/08
656699,10,I27,0.5401,87102,04/17/07
277524174,156,I27,0.1805,76018,11/14/12
665588,144,I20,0.2729,47151,01/09/14
592927,272,I11,0.1056,60606,07/08/05
400923300,15,I26,0.8643,95816,11/02/13
799441,141,I20,?,40702,05/27/16
468314,46,I19,-0.0168,52004,10/03/06
573095552,30,I15,0.6907,48084,02/21/15
616249,6,I15,-0.3821,03063,03/08/16
639627102,11,,0.7024,84037,08/28/04
243563679,48,I27,-0.3405,52401,11/03/15
539657,36,I19,0.0306,53076,08/07/06
500814,20,I27,-0.2087,60115,12/11/02
535253,22,I14,0.2923,20006,12/06/02
523258,15,I16,0.2965,20850,02/04/02
738288,56,I26,0.7163,80907,12/14/12
70646804,16,I22,0.8253,44137,07/05/07
760825,45,I15,-0.8034,53901,03/06/10
33721629,14,I21,-1.0239,28777,07/11/06
666902292,5,,0.8190,30009,03/18/01
546659,91,I12,-0.0802,01501,07/12/00
684153112,30,,0.4125,94043,08/27/03
169324129,10,I19,0.4752,14760,04/16/99
496966,2,,0.0257,32937,08/02/05
279409881,258,I27,0.1942,46402,07/28/03
568582969,21,I27,0.6648,14086,04/05/14
573192206,1108,I20,0.0978,29607,10/16/99
479478,6,I20,?,04038,03/14/98
491418621,379,I17,-0.6589,04105,05/28/03
571045657,85,I25,-0.1437,51101,06/04/08
664750743,215,,0.2965,20866,08/12/11
551357489,30,I11,-0.0188,01843,01/10/98
487224,121,I14,0.2785,19106,01/12/07
41957717,17,,0.2208,37932,01/28/99
504199878,1510,I26,0.5547,49931,11/17/12
606072075,15,,0.2920,85260,10/29/11
532141,26,I16,0.3918,10119,12/07/99
765689,43,I19,-0.5875,72761,02/20/15
716468,15,I19,-0.2416,76020,01/05/03
197426331,7,I11,0.5411,90401,04/18/08
810375,32,I27,0.4215,29201,03/10/09
396924360,44,I11,0.7132,49512,02/27/12
712852599,2917,,0.2655,55306,11/15/05
511055731,70,I20,0.2424,27203,08/31/15
12827656,21,I22,0.5411,91504,12/16/05
674642,11,I23,-0.5860,50322,10/23/13
685034179,47,,-0.0555,02210,06/30/14
791430,2,I22,0.9698,44212,04/10/07
358068171,84,I12,0.1056,60426,11/23/10
602004971,88,I24,-0.8208,21655,01/20/08
616070493,26,I27,0.2923,20036,12/01/10
629159,15,I22,0.8067,49096,11/10/10
515655639,25,I27,0.1056,60606,01/03/07
555791805,17,I13,0.7194,33131,08/09/06
555061,42,I25,0.1056,60637,04/30/14
686933784,27,,-0.7351,54868,10/07/02
850520,5,,-0.0671,48505,11/20/07
562146,10,I09,0.0558,94108,09/30/06
495889,179,I21,0.0558,94111,11/05/07
633018,8,I26,0.8779,10312,08/23/15
579442594,16,I12,0.3578,99202,04/15/08
648130828,13,,0.1056,60005,05/18/05
517152,9,I14,0.1056,60604,07/25/12
700204,3,I20,0.5948,37380,02/16/98
511031,39,I13,0.1530,98104,03/14/02
277313059,8,I07,?,06107,04/03/08
507890826,13,I22,-1.4388,28429,11/13/09
630375,3,I13,0.1056,60010,06/06/10
665872763,13,,0.1056,60093,10/04/09
348646734,3,I27,0.3413,78758,10/04/16
477697313,40,I27,0.1011,77507,09/14/16
729231,8,I16,0.2920,85028,09/24/14
423573855,10,I21,-0.7015,07821,07/21/16
616541332,2180,I24,-0.8590,76504,09/30/13
696807230,31,,0.3493,19063,09/10/00
360259971,110,I13,-0.1265,07068,08/05/03
442160007,20,I07,0.2920,85255,07/02/05
543262498,35,I22,0.5663,66103,03/01/10
674060,26,I19,0.7174,03867,03/11/00
588230,28,I22,0.8304,84401,04/15/16
650278020,98,I19,0.8138,30062,07/13/10
764603,2,I15,0.2691,22209,01/22/08
621713,32,I22,-0.5945,31601,03/18/10
649578,65,I07,1.4327,04843,05/17/10
443577,6,,0.3749,75230,11/30/14
176663757,212,I22,0.1011,77041,04/06/12
515271,144,I20,-0.6589,04122,02/06/01
867980,6,I22,-0.4309,35064,07/24/06
453888183,24,I27,0.5411,90065,06/30/13
422189190,224,I02,0.3918,10022,05/21/10
541746,4,I19,-0.6972,79925,08/16/14
466677904,123,I18,-0.3749,47550,03/16/98
523202,134,I25,-0.1242,07047,04/15/07
670742775,2,,0.8643,95825,05/09/13
564881144,21,I27,0.3200,37228,03/12/01
546791,3,I23,-0.0382,59807,02/03/98
287796048,11,I26,0.1805,76107,02/03/14
434638963,9,I25,0.0777,98901,11/24/06
517019810,10,I19,-0.7607,28645,03/24/04
640704,41,I23,-0.0970,86301,08/06/99
700001,19,I13,-0.2488,32591,08/20/03
813917,10,I25,-0.6094,55812,07/22/07
145388477,10,,0.7075,33020,01/09/04
584031,5,I20,0.4542,11706,08/13/05
511981,12,I26,-0.1860,07830,07/06/00
696479,1,I23,0.2020,70068,11/14/98
475566,2,I27,0.5516,11433,08/20/04
226673549,12,I23,0.3918,10019,06/25/11
743613,19,I17,0.1011,77056,01/20/99
255323266,237,I12,0.4542,11747,06/05/12
450601,2,I20,-0.2462,53051,12/22/15
671543638,34,,0.2014,06810,11/30/10
532663061,20,I22,0.5401,87107,12/13/14
472312,9,I27,-0.8981,03570,12/08/01
320737346,44,I09,0.6284,92128,04/01/01
594153142,17,I09,0.6907,48375,10/07/04
553937,3,I11,0.8643,95841,09/18/02
577009,4,I20,-0.1124,55410,11/11/15
605638,35,I07,0.0402,78155,03/28/07
27532454,27,,0.2920,85338,07/08/07
65749898,12,I27,0.6648,14206,08/01/16
270079907,36,I09,0.0558,94105,10/19/15
177012976,13,I20,-0.1059,52761,02/20/02
157981865,142,I07,0.4332,22312,07/03/10
673547076,16,,0.9689,30005,03/04/14
412611986,38,I20,0.1965,55358,02/14/09
34258025,32,I20,0.6212,43302,11/03/01
814775,28,I27,-0.7178,79424,03/20/05
252971583,23,I23,-1.2690,56031,04/16/11
587205806,20,I24,0.6297,22314,09/15/01
479003,819,I19,0.3749,75201,07/03/00
497748,21,I27,-0.4597,61108,04/27/06
645338,25,I22,0.0397,37406,04/16/08
625959753,14,,1.4100,39201,05/03/14
151601560,48,I19,0.8424,45613,02/07/01
735176,114,I26,0.3918,10023,06/16/98
868078,22,,0.0561,53228,08/08/09
729124,60,I24,0.3918,10172,11/28/14
97701808,11,I27,0.7818,45402,02/27/06
503921,24,I20,0.1815,60191,09/25/98
510206,3,I27,-0.2453,02021,04/20/07
828694,128,I01,0.6111,84601,01/07/12
586329,99,I27,1.6302,39440,08/24/01
339825397,244,I12,-0.0879,18503,01/05/04
542770,11,I12,-0.1124,55369,11/16/11
756778,1,I20,-0.5794,27055,08/13/04
753536,11,I02,-0.0801,07960,10/07/11
606620,15,I22,0.3246,49004,10/20/12
272029610,23,I20,0.3211,54481,10/19/08
285624212,10,I20,0.6859,48310,08/08/00
439663959,2,I27,0.5411,90266,02/27/13
703253036,10,,0.4648,33483,03/13/05
647975831,1819,I27,0.7129,48152,03/10/05
681616,3,I09,0.2965,20817,04/07/13
698376760,2,,0.6284,92123,11/02/10
169175315,18,I09,0.8537,94539,12/03/98
591458,7,I15,0.7319,12566,11/28/99
323023995,12,I19,0.0978,29651,09/01/07
443133024,91,I22,-0.2097,15205,03/11/12
211903490,9,I12,-0.0971,64116,09/24/03
651797056,17,,0.1530,98101,09/03/07
94120500,10,I12,0.7016,98532,04/22/06
617878,1,I01,-0.5343,61938,09/22/16
831748,44,I26,0.4933,10543,04/01/10
550629158,54,I26,0.8343,70775,04/05/11
229696013,38,I27,0.5411,90272,09/30/02
534112065,268,I20,0.1056,60609,05/13/07
481900772,307,I21,0.3849,48198,06/06/04
290074638,12,I12,0.3197,32792,05/11/98
703916,16,I13,0.6284,91942,02/06/02
434922,134,I07,0.3413,78730,05/27/10
32555835,7,I27,-0.5345,68901,12/01/08
615860,5,,0.3485,08846,08/24/04
625676155,7,I09,-0.2378,01890,11/14/04
333897786,292,I22,0.4271,55449,09/07/11
512050,163,I09,-1.0853,35806,12/10/11
207430094,11,I09,-0.0801,07054,05/27/02
809200,156,I23,-1.3679,27537,03/19/10
512130119,154,I22,1.3716,44260,06/22/10
532642401,32,I22,0.6907,48335,01/25/15
472724519,381,I26,-0.9347,78538,10/31/16
813603,5,I02,0.1530,98112,04/12/09
283173618,81,I01,-0.2189,66606,08/22/13
732300,4,I21,0.6721,44056,07/23/15
787478,16,I01,0.3918,10017,03/02/04
601596448,13,I13,0.3918,10019,06/23/08
498837,29,I26,-1.1551,89042,07/27/09
374191032,39,I22,0.1007,63130,03/10/00
140587832,12,I20,0.7054,95691,06/18/15
283980213,8,I27,0.3407,02878,02/13/08
611292,18,I16,0.7194,33176,05/30/11
784888,10,I20,0.3493,19013,02/14/10
113246041,272,I27,0.1530,98103,11/25/05
623066,13,I14,0.6297,22314,10/15/02
833181,39,I03,-0.2127,53095,06/23/14
518322816,13,I20,0.4271,55433,08/28/02
346868484,63,I20,0.8941,71282,04/17/15
72670650,25,I11,0.2691,22101,09/05/03
694436237,27,,-0.5370,58501,09/10/14
298520441,13,I19,0.1056,60642,10/15/01
115972738,17,I27,0.9125,80215,10/24/13
679135098,18,I12,0.6907,48334,12/10/14
137499989,61,I20,0.5411,91746,08/12/98
57389113,4,I23,-1.2499,27320,04/17/08
799393,59,I01,0.1064,43701,12/03/11
378552628,220,I27,0.7075,33319,11/18/08
782622,3,I13,0.5411,90210,11/04/00
575075,57,I11,-0.3488,73116,04/16/07
763680,29,I02,0.5411,90024,12/19/12
390316114,17,I21,0.3485,08837,04/28/00
329332049,1,I22,-0.1242,07071,10/22/09
676661207,17,I13,0.0561,53202,07/23/04
749732,44,I01,-0.5587,53538,10/22/99
436613,3,I13,0.6284,92131,10/25/00
139895668,351,I27,-0.4799,53143,06/01/00
568699326,91,I23,0.7383,23320,11/01/10
394099522,292,I20,-0.8393,66046,04/17/10
570193,2,I27,-0.3333,54211,11/12/10
671881,24,I23,0.2683,87301,04/13/09
681622,29,I26,1.2564,48829,02/01/16
76867845,10,I23,-0.4309,35233,05/29/04
521647198,8,I14,0.4187,20785,09/19/00
459457158,6,I14,0.4338,03257,11/08/11
631618318,13,I20,-0.7799,54703,11/16/09
618914039,29,I19,0.4695,65742,11/27/14
818074,7,I27,0.7381,95472,11/12/05
11226503,2,I13,0.4332,22030,06/26/03
467830,10,I24,-0.0078,31093,05/23/04
150670527,15,I02,0.8643,95630,09/26/01
632469,8,I03,-0.0801,07960,07/07/99
584940,5,I21,-0.7264,72474,09/12/00
306109154,30,I27,0.3413,78705,11/29/03
273337741,73,I16,0.7075,33316,10/11/12
120798327,64,I15,-0.6589,04106,11/13/11
811636,13,I22,0.5768,11735,08/01/16
832174,4,I27,0.4338,03301,12/26/11
294002319,86,I01,0.4174,44807,05/12/14
433506747,28,I14,0.1789,65806,06/15/02
144283973,227,I20,-0.2488,32504,10/18/99
705607,33,I20,-0.3161,58078,01/19/00
563001,257,I21,0.1530,98003,07/09/01
66013272,15,I26,1.4327,04843,03/10/12
683218,78,I19,0.1805,76119,05/13/03
734821,3,I16,-0.3405,52402,01/11/07
778303,13,I22,-0.9146,55987,07/18/03
595463,95,I27,0.1805,76034,09/03/11
368413905,6,I24,0.9968,91764,09/16/02
539722276,164,I11,0.4332,22182,05/12/11
452187036,6,I02,0.2920,85284,09/26/98
626792773,335,I23,0.4010,28117,06/10/98
556733581,19,I14,0.6297,22314,12/08/07
212713263,12,,0.0246,70433,10/16/08
493712033,85,I27,0.2965,20783,11/09/02
73655948,18,I11,0.8078,95207,09/27/06
846434,12,I27,0.2965,20814,06/15/16
826816,2,I27,0.4933,10706,06/21/00
232883091,120,I08,0.4868,97209,04/25/11
169357510,17,I12,-0.2378,02155,09/03/00
51001599,3,,0.5768,11590,12/04/09
869405,92,I22,0.7208,70767,05/15/00
495320142,16,I27,0.1530,98109,09/27/02
562446,14,I20,0.1805,76040,04/04/16
650349820,11,,0.1805,76017,07/23/02
147963830,16,I11,0.4125,95113,07/12/13
687414100,26,,-1.2589,28704,07/18/09
730918,23,I13,0.3413,78701,08/31/04
43238293,20,I27,0.0031,19342,11/04/08
746200,295,I15,0.1530,98101,09/22/04
518145,17,,-0.1124,55437,11/01/98
86135293,22,I20,0.5411,90745,10/30/99
868278,301,,-0.0333,06032,07/04/01
315271881,20,I17,0.3493,19015,05/13/16
211912172,17,I11,-0.7957,36602,03/25/14
722471,11,I19,0.9913,95765,09/26/09
154218627,16,I20,0.4460,49201,03/28/15
499199,98,I20,-0.5674,16830,08/01/00
632762,9,I23,0.2819,23223,09/03/99
447737,67,I13,0.6284,92101,05/18/99
237243112,8,I13,0.1056,60010,12/31/99
511291301,10,I09,0.5411,91355,07/01/01
242038832,23,I24,0.1147,34108,02/19/08
586354946,6,,-0.0555,02110,12/14/16
868982,24,I26,0.5491,98206,01/16/02
715812,2,I27,0.2394,02740,05/14/14
517530,17,I20,0.4125,94089,06/13/98
557805,4,I13,0.2965,20912,10/02/12
751978,3,I13,?,22480,05/06/01
34194927,52,I11,0.2691,22204,07/14/10
633523,10,I09,0.1805,76034,03/13/03
668153,10,I13,0.8190,30303,06/12/06
715480,22,I27,0.1056,60015,03/03/08
539716,16,I09,0.5411,91601,02/28/05
447271,2,I09,0.4332,22041,06/17/10
568542,3,I12,0.5411,90023,04/29/02
686027760,28,,-0.5422,36301,09/11/16
605076,35,I11,-0.0555,02119,03/22/00
60715010,13,I27,0.8537,94710,03/15/10
633259,9,I16,0.5696,88001,05/23/00
564702667,120,I27,-0.1181,62208,07/27/14
76582444,61,I20,0.1839,14586,07/20/11
711250,15,I13,-0.6589,04101,08/31/15
212886480,12,I16,0.2401,89128,12/31/03
735449,72,I26,0.3918,10075,09/15/08
508964654,152,I25,0.1011,77090,10/24/15
527350530,27,I07,-0.1124,55437,09/15/05
118241271,18,,-0.2378,01464,05/21/08
764738,2,I12,0.4332,22030,07/31/12
441742314,53,I22,-0.7201,59923,05/22/98
12904849,3,,0.2965,20879,04/16/09
400845120,23,I24,0.2884,66210,12/22/11
627571,87,I22,-0.6325,72114,01/25/04
533606,2,I13,0.3918,10128,06/10/03
622593796,12,I21,-1.2589,28804,07/14/02
461490050,20,,0.6648,14202,09/26/10
493946073,56,I21,0.4896,84101,10/05/16
439770866,89,I24,0.3918,10036,07/08/00
366012829,11,I20,0.4868,97210,02/29/04
644010,82,I20,0.1945,07036,03/10/01
813699,42,I07,-0.1124,55369,08/07/07
382767650,24,I22,-0.1118,20617,01/12/07
505771839,41,,-0.5709,28152,08/09/08
275730617,29,I27,0.1805,76010,07/29/03
453080,8,I19,-0.0594,17584,03/19/07
624534407,12,I13,0.5411,90045,04/11/98
499869832,9,I18,0.8138,30339,01/12/09
503176063,31,I27,0.1895,29486,02/18/12
800844,9,I20,0.5401,87107,06/10/02
447053,15,I15,-0.5860,50023,05/27/12
404968764,213,I21,0.0558,94111,04/17/11
438053632,25,I27,0.1805,76016,05/28/09
754697,22,,0.6643,13057,07/01/08
171863359,59,I09,0.6770,92618,10/17/99
557699326,652,I24,0.1108,03801,08/20/04
362971560,13,I26,0.1056,60643,02/18/02
481945,9,I12,0.3413,78702,05/29/13
692012,6,I14,-0.0333,06078,05/28/98
702943,10,I23,0.8649,37066,08/08/16
207420240,12,I20,-0.9013,89706,08/04/06
731680,9,I09,0.1815,60515,11/05/08
680927,9,I01,-0.6756,77835,10/31/08
618612683,128,I22,0.7577,94597,06/07/12
476823,159,I27,0.1011,77042,01/26/08
47957222,11,,0.4187,20715,02/09/08
472050,122,I24,0.3918,10022,08/31/00
545904,38,I23,0.9279,41144,05/30/16
486204,65,I27,0.2923,20036,07/20/12
564944,27,,0.5401,87108,08/31/04
322142086,63,I16,0.9968,92335,02/18/06
704956,2,,0.1530,98056,12/07/12
551812950,87,I19,-0.2816,53718,05/18/02
83625292,25,I26,-0.8313,57201,06/09/08
452040381,100,I20,1.4919,30066,12/09/09
519168278,23,I17,0.4239,93656,09/12/04
218498028,815,I21,0.3413,76574,03/10/09
531677,14,I14,-0.6589,04101,10/20/98
426416539,8,I09,-0.2090,35630,01/02/16
236728931,427,I25,0.4645,95354,06/11/13
338784988,25,I09,-0.0555,02210,05/02/03
542007,2,I20,0.4554,63102,10/30/01
233134593,267,I25,-0.7607,28645,07/30/08
555524457,76,I27,0.3413,78703,03/30/04
656194873,118,I19,-0.4041,39401,07/30/13
538791519,16,,0.6907,48334,03/22/12
439042,68,I27,0.6907,48304,02/28/99
452345251,30,I27,0.4271,55110,12/20/16
368246136,19,I09,0.5411,91505,08/31/98
800063,3,I07,-0.5860,50305,08/12/09
527145305,48,I12,0.5073,14094,11/14/05
840358,24,I07,-0.0333,06032,07/22/12
819733,11,I19,0.0306,53060,07/29/12
225710576,21,I19,-0.3161,58102,12/09/98
432156,82,I22,0.4789,32772,10/03/09
319442435,6,I12,-0.1424,60035,07/24/01
466585,45,I15,-0.1124,55402,04/06/08
720025,18,I27,-0.6325,72114,06/17/98
673201,24,I23,0.4459,05701,07/15/15
728411,8,I11,0.1530,98101,08/30/06
561165692,4316,I12,0.8821,30046,08/19/09
618922,15,I27,1.0549,12118,07/30/08
569839,95,I27,-0.3552,45822,05/27/10
696480273,49,,-0.2281,33040,06/04/15
624511520,22,I02,-0.3906,61244,03/19/02
582157860,19,I23,0.5768,11550,05/26/15
487039428,47,I23,0.5411,91107,02/09/12
515274,6,I26,0.2370,19428,06/19/06
699740,16,I23,0.1108,03079,06/13/16
657514,180,I13,0.3197,32801,07/19/06
489167972,11,I12,0.2370,19426,05/21/98
719358,3,I27,-0.0574,15650,11/10/07
633493,2,I16,-0.2378,02466,01/18/08
868473,32,I07,0.5835,46240,11/26/05
636119096,19,I25,-0.3933,68826,04/18/16
772988,143,I25,-0.0188,01915,03/12/12
396980888,11,I22,0.6770,92649,09/19/11
641086,83,I27,-0.3747,62521,05/12/02
160736581,79,I19,0.1011,77075,01/18/06
101422442,15,I27,1.3716,44312,08/06/12
624443060,63,,0.6770,92630,01/02/12
587522809,35,I19,0.1942,46303,02/06/01
35260704,8036,I20,-0.9068,54957,11/21/08
381593102,71,I09,0.8138,30339,10/20/10
650406452,15,I22,0.4454,93101,01/07/99
280600203,18,I27,-1.4952,56501,04/09/14
498531,10,I13,-0.1124,55430,12/19/02
761708,9,I23,-0.0574,15601,09/22/03
642633,45,I22,0.8253,44130,05/21/12
506416,2,I20,0.2965,20814,11/28/03
653363,8,I07,-0.1242,07032,01/12/07
498600,7,I09,-1.3111,25443,03/29/10
552092,51,I07,0.2835,08260,01/20/99
512301677,12,,0.1805,76110,01/04/02
310452206,530,I20,0.1538,43078,03/05/08
809777,29,I22,-0.7689,859019578,11/18/10
570156227,18,,0.2422,98362,08/09/99
136567782,27,I20,0.4554,63139,09/28/01
171143742,19,I16,0.7941,44515,04/22/09
401507789,67,I21,0.1530,98011,12/13/06
714703,37,I20,0.9627,49080,09/03/15
516435524,53,I11,0.2965,20877,10/05/16
185340318,23,I26,0.4384,05346,09/25/13
205549383,14,I11,0.3918,10005,11/25/11
509201110,35,I23,0.6770,92806,07/29/00
656446,19,I13,0.1056,60606,01/30/11
267626891,156,I15,0.5411,91406,11/07/08
488092,9,I07,0.4352,43015,02/07/04
654645167,17,,0.4163,38028,06/08/13
779898,10,I23,0.4554,63139,10/25/98
529740110,12,I15,-0.2378,01887,05/06/16
141017385,36,I12,-0.3821,03104,04/04/06
520718820,22,I11,0.4896,84111,03/31/98
614378780,28,I19,0.3494,65201,01/31/11
435484,3,I27,0.8537,94608,04/22/13
471423,21,I27,0.5766,43204,03/21/99
784946,1721,I25,-0.2736,59715,11/14/05
251916610,11,I02,0.2229,38117,11/21/99
250798613,14,I09,0.6770,92618,05/18/13
783834,46,I20,0.4459,05701,06/11/02
456106,12,I27,0.2408,83814,03/28/06
769251,16,I14,0.5401,87102,10/14/08
714063,32,I22,-0.0555,02210,02/19/99
597976,39,I25,0.1007,63124,04/14/13
724305,27,I19,0.2920,85286,10/06/13
551204893,18,I27,0.2920,85306,04/12/12
489432,13,,0.9787,39046,10/11/14
434959,40,I27,-0.0168,52002,08/05/99
568487,139,,-0.0555,02118,03/07/09
653878,9,I09,0.6284,92131,06/06/01
459775502,27,,0.2147,63028,04/28/02
703567,16,I22,-0.0801,07866,01/29/16
252697423,9,I27,0.2920,85040,06/12/99
675772308,10,,0.9627,49333,10/21/08
493415,2,I27,-0.6195,54751,03/30/08
778716,34,I21,0.2008,21218,09/06/07
454081,27,I27,0.4567,39301,10/01/12
606183,34,I27,0.4163,38017,05/13/09
515520691,132,I27,0.7129,48154,11/06/99
505682,30,I19,-0.2152,62707,06/04/04
574534,3,I24,0.2014,06831,08/18/98
753510,34,I12,0.4883,37090,08/25/04
403901456,65,I22,0.5411,91773,10/17/13
91235866,61,I13,0.5411,90017,04/17/16
700824,10,I27,0.7075,33304,01/09/05
205261810,6,I27,0.1371,49829,03/14/16
555402011,7,I11,0.6721,44087,03/04/12
361824437,1,I25,-0.7379,58201,05/20/14
548681,12,I17,0.3749,75061,05/23/98
606881,80,I27,0.0389,85719,07/22/08
694841,12,I21,0.2370,19446,08/27/03
537403,43,I20,0.2491,54220,09/18/05
281868513,92,,0.5411,91405,11/19/11
508899,134,I15,0.1056,60601,09/14/03
302077835,26,I09,0.2229,38119,04/27/10
608745,6,I14,0.1056,60603,03/13/08
241707712,27,I14,0.4146,32205,11/28/07
503768545,382,I13,0.4648,33401,05/19/02
159449258,88,I03,0.3918,10177,03/19/12
482597989,25,I26,-0.4215,76524,06/08/13
348861323,97,I02,0.2401,89169,04/06/11
387444875,43,I20,0.6770,92618,03/20/12
719584,15,I27,-0.0801,07853,11/15/99
582602462,3608,I26,-1.6766,77521,11/08/99
777904,6,I22,0.4125,95131,08/20/14
94565748,47,I27,0.7062,30340,01/05/98
543396,2,,-0.7015,07871,10/06/01
560074730,15,I23,0.5114,97068,08/01/09
560246,10,I11,-0.8657,27408,11/23/04
539279487,175,I19,0.3749,75234,12/17/08
499881,46,I12,-0.8247,13346,02/10/13
587103,33,I27,1.4100,39202,09/23/11
137208614,327,I27,0.2197,23219,12/01/08
691186,20,I23,-0.0953,27502,05/08/99
103174387,9,I01,-1.0047,54017,09/10/06
511763344,39,I27,0.8483,92592,04/11/03
559599,13,I27,-0.9513,95370,05/31/14
457685608,17,I27,0.1588,21562,12/18/14
392334336,88,I19,-1.3511,56387,08/31/05
728036,11,I12,0.4271,55433,12/07/06
569777,246,I02,0.7450,80237,04/07/99
744095,24,I22,1.3866,30269,03/12/04
451064,94,I12,-0.5837,82070,11/09/04
224005089,18,I24,0.2785,19122,12/23/04
355115880,167,I20,-0.2622,77964,05/17/08
590996294,13,I20,0.5401,87119,04/26/06
650366722,20,I09,0.1530,98119,10/11/03
378594261,10,I25,0.7174,03867,03/17/14
570277842,57,I26,0.7194,33133,06/04/15
262097103,293,I27,0.3079,98257,11/18/06
75062973,11,I11,0.2401,28031,09/25/07
584821,11,I12,1.3643,30135,04/22/06
254249241,2,I01,-0.2378,01701,10/01/03
475722595,96,I20,0.1839,14586,05/03/01
597777236,20,I13,0.3918,10010,05/15/12
207258192,7,I13,-0.2278,19801,02/15/04
551601608,3,I27,0.2923,20036,08/28/13
687031,7,I27,0.6648,14102,02/15/12
272224124,9,I20,1.4919,30004,09/26/06
533659,9,I20,-0.8034,53901,12/13/09
354548835,122,I26,-0.7338,79108,07/18/11
312205214,648,I26,-0.8890,31548,09/13/05
654762,505,I11,-0.1249,78238,03/13/05
31274821,9,I27,-0.6325,72201,03/18/02
68186830,15,I25,0.4454,93105,09/09/06
848234,49,I21,-0.5587,53538,04/25/01
633655478,18,I20,0.5411,91350,02/08/08
561821942,5,,0.2197,23219,06/03/11
382877640,25,I27,0.6284,92085,12/03/13
574887,39,I20,-0.1181,62206,02/22/07
716660,816,I25,-0.2294,29646,04/25/12
767276,49,I19,0.7129,48225,12/12/13
725573,10,,-0.2462,53089,12/26/09
650138,31,I21,-0.7349,35570,07/03/10
777573,10,I27,-0.1124,55403,12/04/09
675307,1,I20,0.7132,49418,01/29/16
544641254,132,,0.1011,77084,12/13/06
613056964,37,I12,-0.1467,22701,07/17/15
